player_id,talent_score,count,average_talent_score,normalized_talent_score,classification,trend,id,name,club_id,new_id
854930,4886.4,9,542.9333333333333,20,ASPIRING,On the Rise,854930,Jacob Slater,39336,e33d2b19
854932,2863.2,7,409.0285714285714,20,ASPIRING,Declining,854932,Josh Seary,466,5ec9dcb8
854958,4194.0,7,599.1428571428571,20,ASPIRING,Declining,854958,Hamissou Dangabo,10850,d305aa44
854973,3855.0,9,428.3333333333333,20,ASPIRING,Declining,854973,Charles Costes,46326,77788658
854988,7895.0,5,1579.0,21,ASPIRING,Declining,854988,Justin Lacombe,415,748da94a
854989,9361.0,7,1337.2857142857142,21,ASPIRING,Declining,854989,Jean-Philippe Célestin,41128,68d140e6
855002,4465.0,4,1116.25,21,ASPIRING,On the Rise,855002,Noam Blé,25114,25a8c5c6
855014,12604.9,11,1145.8999999999999,21,ASPIRING,Declining,855014,Kévin Keben,415,3984650b
855017,6443.0,5,1288.6,21,ASPIRING,Declining,855017,Tim Rey,17665,b3acb67d
855050,9975.0,13,767.3076923076923,21,ASPIRING,Steady,855050,Ghjuvanni Quilichini,1147,6f5748c4
855053,7062.0,6,1177.0,21,ASPIRING,On the Rise,855053,Jean-Dominique Leca,9652,e31c1453
855056,17727.600000000002,14,1266.257142857143,21,ASPIRING,On the Rise,855056,Taïryk Arconte,3166,5be00bf7
855098,13599.0,9,1511.0,21,ASPIRING,Declining,855098,Nolan Galves,750,23e251e3
855117,12752.0,6,2125.3333333333335,22,ASPIRING,On the Rise,855117,Adrien Delphis,12748,28b84267
855159,5478.0,6,913.0,21,ASPIRING,Declining,855159,Sacha Ziani,10850,282e4fb3
855160,6413.000000000001,7,916.1428571428572,21,ASPIRING,Declining,855160,Guédé Nadje,16672,ccb665dc
855193,1532.0,6,255.33333333333334,20,ASPIRING,On the Rise,855193,Hugolin Hays,24218,7b79ff6e
855207,11376.0,6,1896.0,21,ASPIRING,On the Rise,855207,Tao Sako,12748,d3f35d92
855215,12559.800000000001,8,1569.9750000000001,21,ASPIRING,Declining,855215,Ange Loïc N’Gatta,290,12d1743c
855256,400100.0,19,21057.894736842107,36,ASPIRING,Declining,855256,Alex Scott,989,9c968e93
855279,14526.0,12,1210.5,21,ASPIRING,Declining,855279,Josh Powell,38588,03a2925c
855281,10646.900000000001,8,1330.8625000000002,21,ASPIRING,Declining,855281,Sam Collins,38588,d3e299b1
855282,15071.999999999998,11,1370.181818181818,21,ASPIRING,Declining,855282,Aaron Bott,38588,6cac85d3
855283,9072.0,10,907.2,21,ASPIRING,Declining,855283,Jack Nadin,38588,421271aa
855298,16035.800000000001,10,1603.5800000000002,21,ASPIRING,Declining,855298,Kellen Fisher,1123,8d193808
855306,234.3,1,234.3,20,ASPIRING,N/A,855306,Saul Kader,8981,09f38689
855308,20596.0,13,1584.3076923076924,21,ASPIRING,Declining,855308,Arthur Atta,347,f1073e3f
855309,11385.0,6,1897.5,21,ASPIRING,Declining,855309,Noah Zilliox,13523,11cda3ac
855606,8139.0,5,1627.8,21,ASPIRING,Declining,855606,Djibril Konté,13523,5c862225
855783,8901.1,14,635.7928571428572,20,ASPIRING,Declining,855783,Jack Patterson,9261,5feaf0de
855890,13844.4,12,1153.7,21,ASPIRING,On the Rise,855890,Jenson Metcalfe,9261,cc9d2750
856136,13781.0,8,1722.625,21,ASPIRING,On the Rise,856136,Carlos Giménez,3679,e4aeb854
856369,10902.0,12,908.5,21,ASPIRING,Declining,856369,Layton Love,29990,3dc1fa29
856479,11871.599999999999,13,913.1999999999999,21,ASPIRING,On the Rise,856479,Roman Dixon,9261,88853200
857456,13600.8,10,1360.08,21,ASPIRING,On the Rise,857456,Jacopo Mosole,4163,c8cfcce6
857818,206108.1,19,10847.794736842106,28,ASPIRING,On the Rise,857818,Yaser Asprilla,12321,41a9e29d
857830,12556.0,19,660.8421052631579,21,ASPIRING,Declining,857830,Daniel Luna,8494,9023c528
857832,18334.0,9,2037.111111111111,22,ASPIRING,Declining,857832,David Torres,366,3b2b944e
857949,5751.0,11,522.8181818181819,20,ASPIRING,On the Rise,857949,Dani Barcia,897,b70d306c
857964,13374.900000000001,10,1337.4900000000002,21,ASPIRING,Declining,857964,Mannah Chiwisa,41110,d20cc48c
858015,8560.0,6,1426.6666666666667,21,ASPIRING,Declining,858015,Joseph Atangana,94385,062f5f63
858062,6569.200000000001,11,597.2,20,ASPIRING,On the Rise,858062,Andrés Caro,6182,ffced97d
858144,18859.5,8,2357.4375,22,ASPIRING,Declining,858144,Angelo Mancini,4558,ec0a36da
858191,15398.5,21,733.2619047619048,21,ASPIRING,Declining,858191,Louis Jackson,9251,a3c0b2e2
858420,9273.0,12,772.75,21,ASPIRING,Declining,858420,Harvey Lintott,1302,73f9e741
858491,12450.1,16,778.13125,21,ASPIRING,Declining,858491,Alexandru Capac,11998,12e6ce5e
858517,14714.7,14,1051.05,21,ASPIRING,Declining,858517,Daniele Grosu,2251,3bc82a3a
858677,18296.300000000003,15,1219.7533333333336,21,ASPIRING,On the Rise,858677,Peter Amoran,839,822d4705
859658,10060.8,7,1437.2571428571428,21,ASPIRING,Declining,859658,Gennaro Tortora,4337,67849caa
859659,6098.4,3,2032.8,22,ASPIRING,N/A,859659,Domenico Dachille,14907,87191874
859660,9510.0,8,1188.75,21,ASPIRING,On the Rise,859660,Francesco Attanasio,26337,b481bbb9
859940,5657.0,11,514.2727272727273,20,ASPIRING,On the Rise,859940,Azeem Abdulai,2288,a002e702
859941,15266.4,19,803.4947368421052,21,ASPIRING,Declining,859941,Darren Robinson,2577,0acb2422
859951,79749.6,24,3322.9,23,ASPIRING,Steady,859951,Ashley Phillips,512,d7a80039
860047,9023.300000000001,8,1127.9125000000001,21,ASPIRING,On the Rise,860047,Yanis Kouini,1159,e1611df7
860051,32597.4,12,2716.4500000000003,22,ASPIRING,Declining,860051,Ayoub Amraoui,1165,790160f8
860054,10065.0,8,1258.125,21,ASPIRING,Declining,860054,Yacine El Amri,1423,e59518df
860056,21379.2,15,1425.28,21,ASPIRING,Declining,860056,Aïman Maurer,3524,979e8421
860060,15155.800000000001,7,2165.114285714286,22,ASPIRING,Declining,860060,Amine Mokhtari,1159,ad2f638e
860062,7055.400000000001,7,1007.9142857142858,21,ASPIRING,On the Rise,860062,Abde Raihani,3679,bf7b4bd8
860112,11979.0,10,1197.9,21,ASPIRING,On the Rise,860112,Francesco Colazzilli,31267,8e30e54f
860658,12555.0,7,1793.5714285714287,21,ASPIRING,On the Rise,860658,Holger Bux,1193,f31ce27f
860708,7220.0,9,802.2222222222222,21,ASPIRING,On the Rise,860708,Simone Stampete,4544,8fbd1a63
860746,1072.0,2,536.0,20,ASPIRING,On the Rise,860746,Pablo Álvarez,16646,cfb2a7ec
861410,1366526.4,25,54661.056,62,TALENTED,Steady,861410,Arda Güler,418,49b649a6
861577,10521.599999999999,13,809.353846153846,21,ASPIRING,On the Rise,861577,Tommy Pilling,9252,32605a6e
861600,6229.2,19,327.85263157894735,20,ASPIRING,On the Rise,861600,Pierce Charles,1035,24367304
861932,12034.8,9,1337.1999999999998,21,ASPIRING,Declining,861932,Leo Duru,9258,d63b0bf7
861981,77070.0,14,5505.0,24,ASPIRING,Declining,861981,Alan Matturro,252,9c3407df
862109,10941.0,11,994.6363636363636,21,ASPIRING,On the Rise,862109,Danny Imray,8981,e07e54d6
862392,10692.0,8,1336.5,21,ASPIRING,Declining,862392,Marco Orfano,4330,9252979e
862752,674.4,5,134.88,20,ASPIRING,Declining,862752,Armir Jakupi,19099,a07836e8
862923,5639.400000000001,4,1409.8500000000001,21,ASPIRING,On the Rise,862923,Mohamed Cisse,1103,89cdcdff
862972,11276.0,8,1409.5,21,ASPIRING,Declining,862972,Josué Escartin,1154,31aafc97
863502,1902.0,7,271.7142857142857,20,ASPIRING,On the Rise,863502,Tomás Berardozzi,58946,516cf812
863759,11393.2,11,1035.7454545454545,21,ASPIRING,On the Rise,863759,Bruno Ogbus,245,e0301c79
863782,6148.8,8,768.6,21,ASPIRING,Declining,863782,Jean-Éric Moursou,1423,591aacce
864121,267646.5,23,11636.804347826086,29,ASPIRING,On the Rise,864121,Issahaku Fatawu,1003,44975ba5
864465,9178.400000000001,10,917.8400000000001,21,ASPIRING,Declining,864465,Giacomo Venturini,46664,e94a154b
864480,17674.8,21,841.6571428571428,21,ASPIRING,On the Rise,864480,Kamari Doyle,6699,a3b720c1
864496,24451.199999999997,24,1018.7999999999998,21,ASPIRING,Declining,864496,Dom Ballard,1181,1a4883b6
864699,6037.2,12,503.09999999999997,20,ASPIRING,Declining,864699,Birkir Jakob Jónsson,11998,e532a212
864788,10645.7,12,887.1416666666668,21,ASPIRING,Declining,864788,Habeeb Ogunneye,9251,b9c905f0
864799,260053.19999999998,19,13687.01052631579,31,ASPIRING,Declining,864799,Stefan Bajcetic,31,47227332
864924,167.0,1,167.0,20,ASPIRING,N/A,864924,Hugo Vicart,38655,3e0c3504
865461,13215.800000000001,6,2202.6333333333337,22,ASPIRING,On the Rise,865461,Orazio Chisari,4031,655f84ee
865678,8654.4,6,1442.3999999999999,21,ASPIRING,On the Rise,865678,Andrea Padalino,4114,94dd0588
865916,60.0,1,60.0,20,ASPIRING,N/A,865916,Nicolò Lodovici,10390,f09d6ef7
865970,10297.2,14,735.5142857142857,21,ASPIRING,On the Rise,865970,Sonny Finch,9256,65374124
865972,3942.0,5,788.4,21,ASPIRING,On the Rise,865972,George McCormick,9256,5189000e
865973,13134.0,11,1194.0,21,ASPIRING,Declining,865973,AJ Bridge,9256,91341984
865993,27615.6,16,1725.975,21,ASPIRING,Declining,865993,David Ozoh,22,645e4faf
866216,17413.5,15,1160.9,21,ASPIRING,Declining,866216,Jacopo Simonetta,11676,ea716891
866221,11831.300000000001,16,739.4562500000001,21,ASPIRING,Steady,866221,Luka Mlakar,11997,110b1e8f
866241,13967.2,15,931.1466666666668,21,ASPIRING,Declining,866241,Federico Ragnoli Galli,11998,f1fc0d7d
866245,3913.0000000000005,4,978.2500000000001,21,ASPIRING,On the Rise,866245,Matteo Spagnolli,16996,7d399b2e
866246,207229.1,15,13815.273333333334,31,ASPIRING,Steady,866246,Lucas Bergvall,148,4c25053a
866247,14222.599999999999,6,2370.433333333333,22,ASPIRING,On the Rise,866247,Tommaso Rubino,8505,a8cec93b
866255,14778.4,9,1642.0444444444445,21,ASPIRING,On the Rise,866255,Valerio Farcomeni,12816,bb185cfc
866607,14750.4,14,1053.6,21,ASPIRING,On the Rise,866607,Niko Kovac,5618,d19c6c36
866609,8973.599999999999,10,897.3599999999999,21,ASPIRING,Declining,866609,Luke Gauer,851,81b41043
866610,7588.799999999999,5,1517.7599999999998,21,ASPIRING,On the Rise,866610,Pablo Zahnen-Martinez,34,3ec162f0
866655,19636.5,23,853.7608695652174,21,ASPIRING,Declining,866655,Tyler Dibling,180,bd77772b
866656,15254.4,15,1016.9599999999999,21,ASPIRING,On the Rise,866656,Cameron Bragg,3537,569e66fb
866657,6158.4,7,879.7714285714285,21,ASPIRING,Declining,866657,Jack Tierney,9261,6a7bda93
866669,8936.4,13,687.4153846153846,21,ASPIRING,Declining,866669,Jake Batty,9258,393aa2d1
866916,6708.0,10,670.8,21,ASPIRING,Declining,866916,Tom Negrel,290,ccfbab23
867137,166695.1,16,10418.44375,28,ASPIRING,On the Rise,867137,Alessandro Circati,130,1fbd67c6
867611,11298.1,7,1614.0142857142857,21,ASPIRING,Declining,867611,José de León,8880,dc6fccb5
867648,12559.300000000001,18,697.7388888888889,21,ASPIRING,Declining,867648,Jack Kingdon,9251,c90101bf
867673,11985.6,10,1198.56,21,ASPIRING,On the Rise,867673,Francesco Coghetto,50258,9ed50b7f
867688,402152.39999999997,20,20107.62,35,ASPIRING,Steady,867688,Jack Hinshelwood,1237,f9418b90
867692,4372.8,10,437.28000000000003,20,ASPIRING,On the Rise,867692,Mikell Barnes,12124,fb0d453b
867699,1682.4,3,560.8000000000001,20,ASPIRING,Declining,867699,Rayan Kolli,1039,74fecd85
867700,18679.2,14,1334.2285714285715,21,ASPIRING,Declining,867700,Josh Duffus,39336,507f309c
867701,10681.2,10,1068.1200000000001,21,ASPIRING,On the Rise,867701,Matt Richards,29990,00c0f1b7
867706,8092.799999999999,9,899.1999999999999,21,ASPIRING,On the Rise,867706,Kobei Moore,12124,b87667f4
867909,13470.600000000002,15,898.0400000000002,21,ASPIRING,Steady,867909,Harry Vaughan,3008,d76ae308
868060,13151.0,15,876.7333333333333,21,ASPIRING,Declining,868060,Matheus Cadorini,171,7d3be418
868628,12468.300000000001,8,1558.5375000000001,21,ASPIRING,On the Rise,868628,Rareș Fătu,5243,06214b4a
868920,758.4,3,252.79999999999998,20,ASPIRING,N/A,868920,Richard Olise,9250,7921afd3
869457,7815.5,7,1116.5,21,ASPIRING,On the Rise,869457,Walid Hasbi,667,16e555a8
869458,4900.5,6,816.75,21,ASPIRING,On the Rise,869458,Omar Sadik,10773,01821d02
869902,12604.800000000001,15,840.32,21,ASPIRING,Declining,869902,Finley McAllister,9251,7d8ec09c
869990,5952.1,2,2976.05,22,ASPIRING,N/A,869990,Filippo Rossi,31154,709ff2a8
870339,16143.599999999999,20,807.18,21,ASPIRING,Declining,870339,Emmanuel Tannor,4096,a6ba842e
871170,10429.2,11,948.1090909090909,21,ASPIRING,On the Rise,871170,Bailey Cadamarteri,1035,90a94fd2
871229,31345.600000000002,10,3134.5600000000004,22,ASPIRING,Declining,871229,George Hall,337,861fde62
871335,11800.800000000001,13,907.7538461538462,21,ASPIRING,Declining,871335,Cameron Humphreys,2805,2534b9b6
871382,39.6,3,13.200000000000001,20,ASPIRING,Declining,871382,Bachirou Yaméogo,1290,f554cc8b
871692,6900.300000000001,13,530.7923076923078,20,ASPIRING,On the Rise,871692,Kelly N'Mai,34888,27ac851a
871836,3052.8,9,339.20000000000005,20,ASPIRING,Declining,871836,Elián Quesada,9249,a4993210
871837,22722.0,17,1336.5882352941176,21,ASPIRING,Declining,871837,Bradley Ibrahim,44,47ea4f68
872096,9438.000000000002,9,1048.666666666667,21,ASPIRING,Declining,872096,Vito Dibenedetto,1307,ff414e95
872171,743662.7000000001,22,33802.850000000006,46,EXPERIENCED,Steady,872171,Lucas Beraldo,583,0c589747
872380,52953.0,17,3114.8823529411766,22,ASPIRING,Declining,872380,Felix Afena-Gyan,2239,fd0f32d3
872962,9350.9,14,667.9214285714286,21,ASPIRING,Declining,872962,Emilio Lawrence,9265,0b7f8643
873269,5133.7,8,641.7125,20,ASPIRING,Declining,873269,Dan Cameron,9264,7c3b9cb7
873981,29675.0,17,1745.5882352941176,21,ASPIRING,On the Rise,873981,Diego González,398,eb85bd33
874009,3917.1000000000004,11,356.1,20,ASPIRING,On the Rise,874009,Chris Sze,1071,64b067a3
874012,2581.2,3,860.4,21,ASPIRING,On the Rise,874012,Tom Watson,1071,80eefc03
874017,6754.0,11,614.0,20,ASPIRING,Declining,874017,Kylian Kouassi,1181,787efd4b
874041,2991.0,7,427.2857142857143,20,ASPIRING,Declining,874041,Kamarl Grant,8981,bbc320e0
874043,2153.8,8,269.225,20,ASPIRING,On the Rise,874043,Louie Marsh,350,ffe43b4c
874062,5829.6,9,647.7333333333333,20,ASPIRING,On the Rise,874062,Nathan Asiimwe,358,e13a8998
874063,923.0,4,230.75,20,ASPIRING,On the Rise,874063,Nazir Bakrin,14672,e487472a
874064,12817.200000000003,8,1602.1500000000003,21,ASPIRING,Declining,874064,Miles Leaburn,358,93e08d48
874066,16162.300000000001,13,1243.2538461538463,21,ASPIRING,On the Rise,874066,Oliver Arblaster,350,b4374020
874080,32914.0,13,2531.846153846154,22,ASPIRING,Declining,874080,Mason Burstow,3008,6171d93c
874081,12753.6,13,981.0461538461539,21,ASPIRING,On the Rise,874081,Karoy Anderson,358,f12a6f76
874090,12874.400000000001,15,858.2933333333334,21,ASPIRING,Declining,874090,Deji Elerewe,8981,d7700ae7
874376,10089.2,16,630.575,20,ASPIRING,Declining,874376,Brooklyn Ilunga,991,9c10a9f5
874426,2516.8,1,2516.8,22,ASPIRING,N/A,874426,Ben Mason,4279,616fd857
874436,702.0,1,702.0,21,ASPIRING,N/A,874436,Ronnie Sandford,991,c1e49bda
874437,398.4,3,132.79999999999998,20,ASPIRING,N/A,874437,Joel Anker,991,b28f1f83
874447,2788.7999999999997,2,1394.3999999999999,21,ASPIRING,N/A,874447,Charlie Waller,3052,7d678b6f
874538,6014.0,8,751.75,21,ASPIRING,On the Rise,874538,Ryan Trevitt,1148,544023a5
874790,7660.799999999999,13,589.2923076923076,20,ASPIRING,Declining,874790,Manni Norkett,38588,b3519c4f
874901,12294.0,13,945.6923076923077,21,ASPIRING,On the Rise,874901,Todd Alcock,12124,7a264cce
874902,10749.7,21,511.89047619047625,20,ASPIRING,On the Rise,874902,Travis Patterson,12124,c1e0ca93
874967,10589.599999999999,9,1176.622222222222,21,ASPIRING,On the Rise,874967,Ernestas Lysionok,76092,d0bd0e67
874974,5832.4,3,1944.1333333333332,21,ASPIRING,N/A,874974,Lukas Klisys,8517,b340c4c3
875124,10672.0,8,1334.0,21,ASPIRING,On the Rise,875124,Jorge Delgado,7078,0255b95b
875219,25472.399999999998,22,1157.8363636363636,21,ASPIRING,Declining,875219,Marselino Ferdinan,988,a3f73da5
875253,15738.0,7,2248.285714285714,22,ASPIRING,Declining,875253,Duccio Nannini,6351,4d9d8eca
875289,8923.0,10,892.3,21,ASPIRING,Declining,875289,Giulio Barlettani,4333,089a50a7
875306,10507.2,12,875.6,21,ASPIRING,On the Rise,875306,Álvaro Leiva,3705,415d06b3
875344,3032.3999999999996,6,505.3999999999999,20,ASPIRING,On the Rise,875344,Leo Di Martino,1105,9441c119
875383,5023.700000000001,9,558.188888888889,20,ASPIRING,Declining,875383,Valerio Minnocci,18950,de43e6de
875437,15672.0,16,979.5,21,ASPIRING,On the Rise,875437,Djoseph Bangala,5243,acd289b9
875860,4720.0,5,944.0,21,ASPIRING,On the Rise,875860,David Amigo,16576,ff440ddd
875929,28776.0,21,1370.2857142857142,21,ASPIRING,On the Rise,875929,Josh Feeney,3054,e911148d
876166,2282.4,8,285.3,20,ASPIRING,On the Rise,876166,Ed James,6699,759a9cce
876298,137857.5,11,12532.5,30,ASPIRING,On the Rise,876298,Matteo Prati,1390,a6e53cca
876631,330705.10000000003,16,20669.068750000002,36,ASPIRING,Steady,876631,Habib Diarra,667,aa1e81f2
877237,6342.0,7,906.0,21,ASPIRING,Declining,877237,Nicola Mulattieri,22202,0910f4d1
877257,14113.2,8,1764.15,21,ASPIRING,Declining,877257,Mattia Leoncini,4172,1586ca33
877529,2390.0,8,298.75,20,ASPIRING,Declining,877529,Marcos Gorriti,12697,1255458a
877570,1652.0,10,165.2,20,ASPIRING,On the Rise,877570,Diego Accursi,4111,492defa0
877594,15318.6,11,1392.6000000000001,21,ASPIRING,Declining,877594,Luca Maini,30065,ef955b69
877620,5980.7,11,543.6999999999999,20,ASPIRING,Declining,877620,Moussa Mané,22408,866d7093
877672,13153.800000000001,10,1315.38,21,ASPIRING,Steady,877672,Ali Jasim,1047,8f650e67
878114,11926.2,11,1084.2,21,ASPIRING,On the Rise,878114,Zak Bradshaw,1074,8c24712b
878138,11536.8,10,1153.6799999999998,21,ASPIRING,Declining,878138,Finley Welch,33614,c22df839
878150,74154.0,23,3224.086956521739,22,ASPIRING,Steady,878150,Amario Cozier-Duberry,1237,6678e393
878151,9301.199999999999,11,845.5636363636363,21,ASPIRING,Declining,878151,Josh Robinson,9249,43d0c55b
878160,118179.59999999999,21,5627.599999999999,24,ASPIRING,Declining,878160,Reuell Walters,1031,a88a0a3f
878645,5257.2,11,477.92727272727274,20,ASPIRING,Declining,878645,Mason Terry,3868,70891e9a
879371,787.6,3,262.53333333333336,20,ASPIRING,Declining,879371,Matteo Salamon,1039,47acb759
879750,3436.0,5,687.2,21,ASPIRING,Declining,879750,Yannis Verdier,11273,23bb11c2
879768,7022.4,11,638.4,20,ASPIRING,On the Rise,879768,Will Lankshear,9254,28188c74
879868,17481.6,10,1748.1599999999999,21,ASPIRING,On the Rise,879868,Marco Dalla Vecchia,12130,4897d6f1
880245,217499.7,22,9886.35,28,ASPIRING,On the Rise,880245,Mateus Fernandes,180,315a2691
881436,10510.0,7,1501.4285714285713,21,ASPIRING,On the Rise,881436,Sergi López,11259,14cd576a
882172,12637.199999999999,12,1053.1,21,ASPIRING,Declining,882172,Rio Kyerematen,9254,3c371eef
882209,2996.5,8,374.5625,20,ASPIRING,On the Rise,882209,Sam Lewis,12124,5c983cdf
882647,10519.3,8,1314.9125,21,ASPIRING,Declining,882647,Alessandro Aceti,22188,27a14048
882710,10104.0,7,1443.4285714285713,21,ASPIRING,On the Rise,882710,Ramón Martínez,8519,6ccf2944
882721,12831.6,8,1603.95,21,ASPIRING,Declining,882721,Matteo Agrimi,5618,387ab462
882738,12273.599999999999,7,1753.3714285714284,21,ASPIRING,On the Rise,882738,Daniele Occhiuto,22356,c4188d54
882765,13658.4,14,975.6,21,ASPIRING,Declining,882765,Alessandro Borgo,2254,8c34e4b5
882772,13907.300000000001,13,1069.7923076923078,21,ASPIRING,Declining,882772,Álvaro Bastida,11669,de35d140
882775,13742.4,20,687.12,21,ASPIRING,On the Rise,882775,Francesco Borriello,4271,236c3ea6
882827,17514.0,10,1751.4,21,ASPIRING,On the Rise,882827,Marcel Perri,1386,2165ce1f
882847,17691.6,10,1769.1599999999999,21,ASPIRING,Declining,882847,Antonio Palumbo,2921,e4baaadb
882912,11781.6,11,1071.0545454545454,21,ASPIRING,Declining,882912,Davide Mancini,18642,b8303cc6
882913,2566.2000000000003,7,366.6,20,ASPIRING,Declining,882913,Andrea Mancini,14909,0511dda6
882914,6414.0,8,801.75,21,ASPIRING,Declining,882914,Davide Ciccanti,14909,8112a0ba
882915,15951.599999999999,11,1450.1454545454544,21,ASPIRING,Declining,882915,Yehiya Maiga Silvestri,408,26180942
882917,18546.0,11,1686.0,21,ASPIRING,Steady,882917,Alessio Aprile,25964,a9bf89fe
882964,16093.2,9,1788.1333333333334,21,ASPIRING,Declining,882964,Claudio Parlato,19114,e9d2dab4
882966,16280.000000000002,8,2035.0000000000002,22,ASPIRING,On the Rise,882966,Cesare Ivani,43153,42ed5e0b
882980,13751.400000000001,7,1964.4857142857145,22,ASPIRING,On the Rise,882980,Mattia Benvenuto,3522,66397622
882988,14473.2,10,1447.3200000000002,21,ASPIRING,Declining,882988,Candas Fiogbe,41110,419b782a
882995,10955.1,13,842.7,21,ASPIRING,On the Rise,882995,Tito Gasperini,46157,c6d4fc21
883007,16464.0,21,784.0,21,ASPIRING,Declining,883007,Filippo Mané,17,2e607efa
883017,9248.4,5,1849.6799999999998,21,ASPIRING,On the Rise,883017,Brandon Medina,862,6b9748e9
883036,19675.7,8,2459.4625,22,ASPIRING,On the Rise,883036,Emiliano Pino,26789,d0a953ee
883043,4128.0,4,1032.0,21,ASPIRING,Declining,883043,Ibrahima Niang,5243,bf0a1482
883044,4118.4,4,1029.6,21,ASPIRING,Declining,883044,Antonio Cruoglio,20406,d6e80b0e
883046,15670.8,13,1205.4461538461537,21,ASPIRING,On the Rise,883046,Laerte Tognetti,83391,7d6802af
883047,12156.0,12,1013.0,21,ASPIRING,Declining,883047,Lorenzo Arpino,20106,637bfa17
883048,9081.599999999999,6,1513.5999999999997,21,ASPIRING,Declining,883048,Dennis Deloriè,59318,a9bc2380
883051,31476.0,19,1656.6315789473683,21,ASPIRING,On the Rise,883051,Kevin Bruno,19114,866aa1df
883052,15561.7,13,1197.0538461538463,21,ASPIRING,On the Rise,883052,Lorenzo Peretti,46196,edc895b9
883053,15372.5,14,1098.0357142857142,21,ASPIRING,Declining,883053,Mirko Elia,8505,9ec327d3
883055,30668.3,18,1703.7944444444445,21,ASPIRING,Declining,883055,Matteo Duțu,41107,188ee8eb
883058,26955.6,16,1684.725,21,ASPIRING,On the Rise,883058,Alessandro Milani,12816,a46baa8a
883084,14317.2,10,1431.72,21,ASPIRING,On the Rise,883084,Alessio Sarpa,14888,66178dcf
883122,22354.8,17,1314.9882352941177,21,ASPIRING,Declining,883122,Anas Haj Mohamed,130,87d81d08
883152,7185.599999999999,5,1437.12,21,ASPIRING,On the Rise,883152,Finley Barbrook,3052,5eb19f35
883165,11689.199999999999,12,974.0999999999999,21,ASPIRING,Declining,883165,Gideon Kodua,2805,c6d193af
883214,16992.0,10,1699.2,21,ASPIRING,On the Rise,883214,Nicola Camolese,6692,0aa8a0d1
883221,1177.1999999999998,4,294.29999999999995,20,ASPIRING,Declining,883221,Nicholas Gesuato,17257,647c905e
883228,19020.3,10,1902.03,21,ASPIRING,On the Rise,883228,Edoardo Salviato,17257,b9053b32
883229,4342.8,5,868.5600000000001,21,ASPIRING,On the Rise,883229,Leonardo Battaiotto,15374,9882300a
883346,11020.8,14,787.1999999999999,21,ASPIRING,Declining,883346,Tommaso Ricordi,14861,776cacca
883349,62570.399999999994,17,3680.611764705882,23,ASPIRING,Declining,883349,Kevin Zeroli,41107,f5cb443e
883367,9731.8,7,1390.2571428571428,21,ASPIRING,On the Rise,883367,Alessandro Infantino,13484,3f8677ad
883539,15211.300000000001,20,760.565,21,ASPIRING,Declining,883539,Charlie Crew,20116,4c95c925
883540,9688.9,11,880.8090909090909,21,ASPIRING,Declining,883540,Callum Osmand,9262,40134999999999998027517776717185684433117594895956116126342003889367663433318662144
883541,2623.2,7,374.74285714285713,20,ASPIRING,Declining,883541,James Pradic,466,3c6b7fa0
883549,11074.7,15,738.3133333333334,21,ASPIRING,Declining,883549,Omari Benjamin,9261,79515a58
883550,5748.6,8,718.575,21,ASPIRING,On the Rise,883550,Alex Roberts,33614,8a8da650
883759,3156.0,1,3156.0,22,ASPIRING,N/A,883759,Álvaro Jiménez,10980,8810772c
883767,5064.0,7,723.4285714285714,21,ASPIRING,Declining,883767,Angelo Barillà,22276,76a44dae
883792,8177.999999999999,9,908.6666666666665,21,ASPIRING,Declining,883792,Filippo Fischer,41692,a5e342ce
883902,9621.3,8,1202.6625,21,ASPIRING,On the Rise,883902,Tyler Dogan,1171,f42c5e0f
884065,10597.199999999999,11,963.3818181818181,21,ASPIRING,Declining,884065,Simone D'Uffizi,408,bdede0c4
884076,36.300000000000004,7,5.185714285714286,20,ASPIRING,On the Rise,884076,Mathias Massoni,57430,58d45417
884227,18843.6,12,1570.3,21,ASPIRING,On the Rise,884227,Diego Marcolini,11676,d167b76b
884228,15894.0,14,1135.2857142857142,21,ASPIRING,Declining,884228,Leonardo Bovo,5380,72ba2081
884229,12668.4,15,844.56,21,ASPIRING,Declining,884229,Nicolò Franzoni,12130,4b28f723
884822,13988.0,15,932.5333333333333,21,ASPIRING,On the Rise,884822,Charles Herrmann,1006,3fd42ebd
885046,5787.6,10,578.76,20,ASPIRING,Declining,885046,James Edmondson,9258,b4c3f2d5
885226,16135.199999999999,10,1613.52,21,ASPIRING,Declining,885226,Riyad Idrissi,1385,caa0cd15
885227,8508.0,10,850.8,21,ASPIRING,On the Rise,885227,Michele Deriu,14909,9d61cf37
885228,19454.399999999998,11,1768.5818181818179,21,ASPIRING,Declining,885228,Alessandro Vinciguerra,11676,5d884825
885229,14232.0,7,2033.142857142857,22,ASPIRING,On the Rise,885229,Federico Arba,11676,21f929b4
885230,12009.6,8,1501.2,21,ASPIRING,On the Rise,885230,Nicola Pintus,11676,4fff78e4
885235,21483.8,19,1130.7263157894736,21,ASPIRING,Declining,885235,Luigi D'Avino,12819,2cfca235
885236,14838.0,13,1141.3846153846155,21,ASPIRING,On the Rise,885236,Lorenzo Russo,12130,8150cebb
